cell_id,lon,lat,state,gsw_occurrence,gsw_seasonality,gsw_recurrence,label,hand_m,slope_deg,tri,elevation_m,dist_water_m,dist_power_m,label_source
0,100.28613786026484,5.368569143843309,Penang,0.0,0.0,0.0,0,37.344497681,15.41582253006046,21.83637480133688,278.06866455078125,1111.6115840774676,1226.9442594482875,jrc-gsw-v1.3-occurrence
0,100.29366627975274,5.366780415909322,Penang,0.0,0.0,0.0,0,95.649452209,7.845108672178418,12.653915703533341,125.68099212646484,703.1894789850226,735.3072539961779,jrc-gsw-v1.3-occurrence
0,100.29881109968068,5.367124439531738,Penang,0.0,0.0,0.0,0,68.945030212,13.386028928092562,18.346062764728384,89.20840454101562,560.8382808647883,236.48146253021156,jrc-gsw-v1.3-occurrence
0,100.25197187773225,5.3715734418996774,Penang,0.0,0.0,0.0,0,98.847976685,29.429168094402495,42.589572924682166,215.74343872070312,946.3329845587316,1566.0630408414227,jrc-gsw-v1.3-occurrence
0,100.25703904818091,5.3710378356207205,Penang,0.0,0.0,0.0,0,250.119186401,24.60569165990505,33.80480372579945,482.1292724609375,1500.6043190927107,2039.6340103889293,jrc-gsw-v1.3-occurrence
0,100.26287644037588,5.374020826185184,Penang,0.0,0.0,0.0,0,120.982940674,18.153585120062488,23.448469676605082,519.958251953125,1374.3493754847411,1340.326959629203,jrc-gsw-v1.3-occurrence
0,100.26811792096854,5.372019212369493,Penang,0.0,0.0,0.0,0,86.582275391,20.882447597359818,32.186982952332436,349.64630126953125,788.6674678130898,810.249841292105,jrc-gsw-v1.3-occurrence
0,100.27344930936405,5.371690114007695,Penang,0.0,0.0,0.0,0,35.330909729,36.69750225616677,54.82499414560281,103.71099090576172,202.80386443618582,219.98747778008422,jrc-gsw-v1.3-occurrence
0,100.278145939491,5.372821825743433,Penang,0.0,0.0,0.0,0,31.574584961,25.314837359773918,36.110512585424736,66.12455749511719,179.6965656376289,300.5087048465177,jrc-gsw-v1.3-occurrence
0,100.28161455908,5.373077007567129,Penang,0.0,0.0,0.0,0,130.641265869,25.70548605682107,37.23231970774919,227.96261596679688,564.9550590021888,680.2862287115444,jrc-gsw-v1.3-occurrence
0,100.28855431041177,5.372992636542809,Penang,0.0,0.0,0.0,0,49.989212036,18.78894257447014,26.883064150905543,251.12657165527344,748.3875697290844,1025.8350005383288,jrc-gsw-v1.3-occurrence
0,100.29354154023359,5.371491401283156,Penang,0.0,0.0,0.0,0,133.709625244,28.783667988346195,42.05714125397665,162.03785705566406,251.7553752984734,516.408700031158,jrc-gsw-v1.3-occurrence
0,100.29590201266565,5.3716760741453315,Penang,0.0,0.0,0.0,0,22.711677551,7.39343964848329,11.471699555727318,42.77788543701172,148.55637702847702,254.6384122107195,jrc-gsw-v1.3-occurrence
0,100.25191327911544,5.377171387040264,Penang,0.0,0.0,0.0,0,93.951278687,31.272291307242615,46.654317575541064,285.4094543457031,932.129705951016,1590.7512058419154,jrc-gsw-v1.3-occurrence
0,100.25612452083355,5.377002122925541,Penang,0.0,0.0,0.0,0,121.05947876,31.43891288500913,46.36096783024839,371.2192077636719,1378.5339702169867,2043.1543496653458,jrc-gsw-v1.3-occurrence
0,100.26271567348194,5.376058648911462,Penang,0.0,0.0,0.0,0,33.729442596,2.013758465823437,13.768019792510525,512.4767456054688,1357.5476442563188,1320.1773866841643,jrc-gsw-v1.3-occurrence
0,100.26601573070064,5.37894442437518,Penang,0.0,0.0,0.0,0,110.955749512,27.716127265358995,40.71820613976776,402.0354309082031,1013.4729296277314,968.8626556417856,jrc-gsw-v1.3-occurrence
0,100.27296547067134,5.377287621157094,Penang,0.0,0.0,0.0,0,10.740329742,12.369416106411906,18.244786824902032,48.57222366333008,222.12280879810166,179.56911291781884,jrc-gsw-v1.3-occurrence
0,100.27654180545923,5.376771272546004,Penang,0.0,0.0,0.0,0,0.0,1.6667888480893573,4.463886513410131,26.697479248046875,71.12852422904939,174.57154109785546,jrc-gsw-v1.3-occurrence
0,100.28355709570498,5.376846624790872,Penang,0.0,0.0,0.0,0,113.087661743,22.206733242372362,33.52513546687527,236.59873962402344,721.8965910810515,699.397482564951,jrc-gsw-v1.3-occurrence
0,100.2890517024703,5.376104128829839,Penang,0.0,0.0,0.0,0,21.201019287,14.301424600051451,16.870349868482297,225.27552795410156,777.3480066661282,1013.8810274293454,jrc-gsw-v1.3-occurrence
0,100.29285366124681,5.378738681228576,Penang,0.0,0.0,0.0,0,179.600006104,11.73174578846987,19.314219847297547,293.7366943359375,698.1612050972452,803.7314201292041,jrc-gsw-v1.3-occurrence
0,100.29626234782934,5.378519775100192,Penang,0.0,0.0,0.0,0,65.245132446,33.78514209752667,50.60573774747678,119.91234588623047,581.9463238118066,588.5108261833968,jrc-gsw-v1.3-occurrence
0,100.25093059663305,5.382460277630093,Penang,0.0,0.0,0.0,0,0.0,16.741815444683102,25.157483269799712,393.80413818359375,1173.8804289847208,1731.8473709668574,jrc-gsw-v1.3-occurrence
0,100.25643739669923,5.382420771429699,Penang,0.0,0.0,0.0,0,98.329498291,3.187312155633295,20.82789095105354,457.95916748046875,1639.491322777004,1874.6491786168654,jrc-gsw-v1.3-occurrence
0,100.26127377533133,5.382491643444825,Penang,0.0,0.0,0.0,0,121.196350098,32.62070468215935,50.703472996419016,490.478271484375,1494.1138790415962,1464.1603859634733,jrc-gsw-v1.3-occurrence
0,100.26638008979154,5.383549431453498,Penang,0.0,0.0,0.0,0,32.219543457,22.899870834169462,34.249804922272666,259.9154357910156,997.5073665936851,906.2221890730146,jrc-gsw-v1.3-occurrence
0,100.27090546744031,5.381306611148117,Penang,0.0,0.0,0.0,0,17.520530701,29.304535268286934,39.6649912943775,110.55722045898438,554.8126001137953,589.5209669026383,jrc-gsw-v1.3-occurrence
0,100.27868505171828,5.384014904649943,Penang,0.0,0.0,0.0,0,17.826942444,11.738903248460828,15.187936044718272,46.87613296508789,255.87743758607766,379.8455911297451,jrc-gsw-v1.3-occurrence
0,100.2822779180869,5.3829936423565705,Penang,0.0,0.0,0.0,0,21.243358612,31.8125190805715,43.41954596271068,57.742408752441406,595.1062835207518,194.91767017839223,jrc-gsw-v1.3-occurrence
0,100.28856092907971,5.382739110983077,Penang,0.0,0.0,0.0,0,7.447134972,4.060591312259073,13.3495848328805,150.23789978027344,1121.5561113223985,742.1869954992529,jrc-gsw-v1.3-occurrence
0,100.29361487225249,5.38379302631692,Penang,0.0,0.0,0.0,0,212.490585327,21.028955825643873,32.243223032346606,262.1723327636719,723.5779124952143,701.3395585647348,jrc-gsw-v1.3-occurrence
0,100.29690116652328,5.382061769363986,Penang,0.0,0.0,0.0,0,35.484466553,18.018393120033767,23.905864156936445,76.68448638916016,848.7229244722955,645.290362062263,jrc-gsw-v1.3-occurrence
0,100.25223227304548,5.388329972544115,Penang,0.0,0.0,0.0,0,29.214141846,26.80843237580705,34.71499700991042,405.18756103515625,1433.486299462032,1723.6866841785838,jrc-gsw-v1.3-occurrence
0,100.25700390623125,5.3884260223552625,Penang,0.0,0.0,0.0,0,27.978088379,15.86109798376093,21.46842510470438,338.3835144042969,1044.2602484803701,1307.7292170951123,jrc-gsw-v1.3-occurrence
0,100.26285705885473,5.386159247085471,Penang,0.0,0.0,0.0,0,88.856567383,22.689022358366483,28.007657620402117,431.4449157714844,1079.4997339216427,1179.1148583601193,jrc-gsw-v1.3-occurrence
0,100.26614050533537,5.386878305398704,Penang,0.0,0.0,0.0,0,0.0,19.00608313100404,24.71848226908551,287.1570739746094,994.5443135909846,807.522473357514,jrc-gsw-v1.3-occurrence
0,100.27160511258981,5.387387648887324,Penang,0.0,0.0,0.0,0,33.536647797,11.851655624049279,16.914977115608917,75.86396026611328,411.91237738389896,201.54587966054703,jrc-gsw-v1.3-occurrence
0,100.27752548462334,5.388777057498378,Penang,0.0,0.0,0.0,0,6.546472549,2.1517184459769494,2.6438592446488944,26.078617095947266,162.62455681930788,283.16702689076226,jrc-gsw-v1.3-occurrence
0,100.28147960062434,5.3859538472962365,Penang,0.0,0.0,0.0,0,1.666202068,1.4468786651054593,2.06461957944754,22.2876033782959,624.2467547707388,133.24068907613906,jrc-gsw-v1.3-occurrence
0,100.28589547196233,5.388670399213829,Penang,0.0,0.0,0.0,0,50.131568909,22.765742568742613,30.861258989923797,79.4789810180664,546.2155062728011,283.4488141053135,jrc-gsw-v1.3-occurrence
0,100.29323244457858,5.385991164213194,Penang,0.0,0.0,0.0,0,92.569732666,27.96409573014166,41.310240212591644,185.52223205566406,517.6940279360449,627.5954244127763,jrc-gsw-v1.3-occurrence
0,100.2967283940918,5.387923890210465,Penang,0.0,0.0,0.0,0,25.575834274,20.866285807722967,32.168565167755716,45.912010192871094,219.33783463166273,214.38792330308695,jrc-gsw-v1.3-occurrence
0,100.25408311568832,5.392764180682362,Penang,0.0,0.0,0.0,0,135.136032104,20.96325892825251,31.465529634579177,371.4451904296875,1016.5871621095254,1315.2070425322272,jrc-gsw-v1.3-occurrence
0,100.25710635945859,5.394101793754945,Penang,0.0,0.0,0.0,0,0.0,5.062644944484546,10.300727235166388,260.9655456542969,651.3014858565406,949.8093888794622,jrc-gsw-v1.3-occurrence
