tower_id,evi_median,evi_p10,soil_moisture_mean,soil_moisture_p90,clay_pct,land_cover_class,gsw_occurrence_pct,gsw_recurrence_pct,land_cover_label
MY_W1311840972,0.1884557317035085,0.14479552541937812,0.29873842000961304,0.37603938579559326,35.0,10.0,0.0,0.0,Tree cover
MY_N3604853933,0.17029418799330304,0.14040062197018202,0.2930193245410919,0.37003469467163086,46.0,40.0,0.0,0.0,Cropland
MY_N4955138206,0.25071168157281576,0.18143270681290008,0.3765842020511627,0.42904531955718994,34.0,50.0,0.0,0.0,Built-up
MY_N4760131971,0.25520632481399774,0.1961261221421306,0.299545019865036,0.3721541464328766,41.0,40.0,0.0,0.0,Cropland
MY_N4573203388,0.23239915121216745,0.133587786259542,0.34081169962882996,0.3809986710548401,31.0,40.0,0.0,0.0,Cropland
MY_N5952916379,0.19561430371666802,0.13202597784399217,0.39096978306770325,0.4273783564567566,30.0,50.0,0.0,0.0,Built-up
MY_N4612165249,0.19831753195796686,0.15106706098633202,0.3723267614841461,0.43408268690109253,35.0,30.0,0.0,0.0,Grassland
MY_N8825706826,0.5648932136989764,0.38966022465638733,0.4445266127586365,0.4808914065361023,38.0,30.0,0.0,0.0,Grassland
MY_W879207161,0.430008910970036,0.33117592670421114,0.4445266127586365,0.4808914065361023,40.0,10.0,0.0,0.0,Tree cover
MY_N5646827136,0.18808057109114473,0.14794620138131584,0.29873842000961304,0.37603938579559326,28.0,50.0,0.0,0.0,Built-up
MY_N4560309077,0.49661369478083983,0.43028419182948496,0.39096978306770325,0.4273783564567566,30.0,10.0,0.0,0.0,Tree cover
MY_N4758418627,0.3642940494041729,0.25989995608540917,0.2930193245410919,0.37003469467163086,39.0,40.0,0.0,0.0,Cropland
MY_N5931380383,0.19090519090519092,0.1453735505151835,0.39096978306770325,0.4273783564567566,32.0,10.0,0.0,0.0,Tree cover
MY_N4560309078,0.1747750146551424,0.1113417625967163,0.39096978306770325,0.4273783564567566,32.0,10.0,0.0,0.0,Tree cover
MY_N5931380384,0.3508771929824562,0.2898749828273115,0.39096978306770325,0.4273783564567566,32.0,10.0,0.0,0.0,Tree cover
MY_N14135289964,0.022789222038518256,-0.02286661976077997,0.3789949119091034,0.43181565403938293,35.0,50.0,0.0,0.0,Built-up
MY_N12434275222,0.25355321806886943,0.20830106860771253,0.4445266127586365,0.4808914065361023,43.0,50.0,0.0,0.0,Built-up
MY_N12434275187,0.3753764198300633,0.2881415309160974,0.4445266127586365,0.4808914065361023,40.0,50.0,0.0,0.0,Built-up
MY_N4952889109,0.34079646815028375,0.2448329148155302,0.29873842000961304,0.37603938579559326,26.0,10.0,0.0,0.0,Tree cover
MY_N7049747274,0.3460352253547829,0.20296948260261577,0.2914559245109558,0.36245495080947876,35.0,50.0,0.0,0.0,Built-up
MY_N4218038791,0.0780045631127829,0.04306784660766963,0.3723267614841461,0.43408268690109253,28.0,30.0,0.0,0.0,Grassland
MY_N7003374699,0.2688529175261336,0.2185609855653271,0.39096978306770325,0.4273783564567566,22.0,50.0,0.0,0.0,Built-up
MY_N12397225227,0.44034312640996465,0.3407697152517652,0.39096978306770325,0.4273783564567566,21.0,50.0,0.0,0.0,Built-up
MY_N12397225226,0.2407329202683675,0.18878305422784636,0.39096978306770325,0.4273783564567566,20.0,50.0,0.0,0.0,Built-up
MY_N12397225225,0.4311085001581636,0.32918630708600577,0.39096978306770325,0.4273783564567566,29.0,10.0,0.0,0.0,Tree cover
MY_N12397225228,0.06821776957553391,0.04443570585922141,0.39096978306770325,0.4273783564567566,27.0,50.0,0.0,0.0,Built-up
MY_N12397225224,0.5050625847086023,0.38771376077636976,0.39096978306770325,0.4273783564567566,32.0,10.0,0.0,0.0,Tree cover
MY_N12397225229,0.10654905940207633,0.052855730473800336,0.39096978306770325,0.4273783564567566,27.0,50.0,0.0,0.0,Built-up
MY_N12432739231,0.19717986931101683,0.12760327756913628,0.39096978306770325,0.4273783564567566,35.0,10.0,0.0,0.0,Tree cover
MY_N12397225230,0.4131352841246282,0.33017291788488856,0.39096978306770325,0.4273783564567566,26.0,50.0,0.0,0.0,Built-up
MY_N12397225231,0.1888379648430702,0.1331342540749036,0.39096978306770325,0.4273783564567566,24.0,50.0,0.0,0.0,Built-up
MY_N12397225232,0.07121902944191143,0.05689698090395079,0.39096978306770325,0.4273783564567566,27.0,50.0,0.0,0.0,Built-up
MY_N12432739232,0.4145283581101214,0.32343620832185177,0.39096978306770325,0.4273783564567566,26.0,10.0,0.0,0.0,Tree cover
MY_N12397225233,0.03344560937425875,-0.013771616923285305,0.39096978306770325,0.4273783564567566,29.0,50.0,0.0,0.0,Built-up
MY_N12432739233,0.32897995303544625,0.20728399845021309,0.39096978306770325,0.4273783564567566,28.0,50.0,0.0,0.0,Built-up
MY_N506433555,0.4541359862133792,0.3463644467082644,0.4372462332248688,0.5042963624000549,25.0,10.0,0.0,0.0,Tree cover
MY_N12432739234,0.2640226195934587,0.15944806439248754,0.39096978306770325,0.4273783564567566,28.0,50.0,0.0,0.0,Built-up
MY_N12717488852,0.2617533499886442,0.11104331909701037,0.30895304679870605,0.3521706461906433,38.0,40.0,0.0,0.0,Cropland
MY_N6795232571,0.22750273246164435,0.15641005436923802,0.39096978306770325,0.4273783564567566,29.0,50.0,0.0,0.0,Built-up
MY_W1312400607,0.36490381710806097,0.33633964790673865,0.39096978306770325,0.4273783564567566,28.0,10.0,0.0,0.0,Tree cover
MY_W1312400606,0.43796263658794493,0.3246039739950556,0.39096978306770325,0.4273783564567566,28.0,10.0,0.0,0.0,Tree cover
MY_W1312400608,0.3056603773584906,0.2633039403095517,0.39096978306770325,0.4273783564567566,28.0,10.0,0.0,0.0,Tree cover
MY_W1312840745,0.23445840519011246,0.18493938589505352,0.38938117027282715,0.42713263630867004,38.0,10.0,0.0,0.0,Tree cover
MY_W1312840761,0.3037847261426628,0.24540126973791299,0.38938117027282715,0.42713263630867004,37.0,10.0,0.0,0.0,Tree cover
MY_N5392512623,0.04566908487020366,0.01984635083226633,0.4372462332248688,0.5042963624000549,25.0,50.0,0.0,0.0,Built-up
MY_N11399381206,0.19988749296831054,0.14896867838044306,0.40662816166877747,0.49655166268348694,29.0,10.0,0.0,0.0,Tree cover
MY_W1274670480,0.37336710035187237,0.27864543653816853,0.40662816166877747,0.49655166268348694,29.0,10.0,0.0,0.0,Tree cover
MY_N12441857996,0.2257123649873012,0.1735249287744795,0.32833877205848694,0.36962229013442993,26.0,50.0,0.0,0.0,Built-up
MY_N3720185425,0.31743060893941155,0.20817074652700596,0.2788921296596527,0.354522705078125,25.0,10.0,0.0,0.0,Tree cover
MY_N3234716501,0.26158072168810087,0.23449459572296694,0.4405117928981781,0.4798576235771179,33.0,10.0,0.0,0.0,Tree cover
MY_N7567968606,0.10290506854274943,0.07759202339005922,0.32179099321365356,0.3803877532482147,32.0,50.0,0.0,0.0,Built-up
MY_W1165977860,0.1127879906879666,0.07861960524682418,0.4145607054233551,0.47933048009872437,36.0,50.0,0.0,0.0,Built-up
MY_N8090717866,0.12036149996975651,0.08922581510801025,0.41778072714805603,0.49754223227500916,31.0,50.0,0.0,0.0,Built-up
MY_N8091057340,0.2580264009133576,0.20417387203269927,0.291348934173584,0.3896867036819458,34.0,50.0,0.0,0.0,Built-up
MY_N8091061663,0.4145106652272643,0.31911040278180247,0.291348934173584,0.3896867036819458,35.0,10.0,0.0,0.0,Tree cover
MY_N7594127522,0.23590640978667182,0.20506660842978822,0.36377406120300293,0.4177840054035187,32.0,10.0,0.0,0.0,Tree cover
MY_W1254490022,0.3021464196651229,0.24675776830011323,0.34246116876602173,0.38724130392074585,28.0,10.0,0.0,0.0,Tree cover
MY_W1254490023,0.1656278537544828,0.1256046502174708,0.34246116876602173,0.38724130392074585,28.0,10.0,0.0,0.0,Tree cover
MY_W1254490021,0.49518889527068644,0.4230485329396567,0.34246116876602173,0.38724130392074585,28.0,10.0,0.0,0.0,Tree cover
MY_N12497506008,0.3178684150018693,0.2103479918119574,0.3127702474594116,0.3676336705684662,30.0,10.0,0.0,0.0,Tree cover
MY_N12968711538,0.6103277439024389,0.5731149373100968,0.33609697222709656,0.3668286204338074,27.0,10.0,0.0,0.0,Tree cover
MY_N12458638891,0.4882330577991614,0.4023870570874767,0.29887381196022034,0.3607286810874939,25.0,10.0,0.0,0.0,Tree cover
MY_N4928415626,0.33561307773691074,0.2192982456140351,0.25577911734580994,0.3152933120727539,31.0,10.0,0.0,0.0,Tree cover
MY_N11766381937,0.2732147310499541,0.13091613962353965,0.3390797972679138,0.36869022250175476,34.0,50.0,0.0,0.0,Built-up
MY_N1727292934,0.24815183087631315,0.1900242871278222,0.3390797972679138,0.36869022250175476,31.0,10.0,0.0,0.0,Tree cover
MY_N3782301332,0.5201888091380353,0.4321710469251454,0.3242398202419281,0.37260836362838745,34.0,10.0,0.0,0.0,Tree cover
MY_N6130994429,0.265888470421086,0.2246110446230125,0.29887381196022034,0.3607286810874939,32.0,10.0,0.0,0.0,Tree cover
MY_W1122921707,0.11091545819505788,0.0802038120400076,0.3549371361732483,0.3814137578010559,36.0,10.0,0.0,0.0,Tree cover
MY_W1255218612,0.22532930525965222,0.15755586151135462,0.3549371361732483,0.3814137578010559,36.0,10.0,0.0,0.0,Tree cover
MY_W1255218611,0.22921387484748132,0.14569336453536647,0.3549371361732483,0.3814137578010559,36.0,10.0,0.0,0.0,Tree cover
MY_W1122921706,0.22379047475281158,0.1582863480913208,0.3549371361732483,0.3814137578010559,36.0,10.0,0.0,0.0,Tree cover
MY_W1255218623,0.27738471782919927,0.1935423403158536,0.3549371361732483,0.3814137578010559,37.0,10.0,0.0,0.0,Tree cover
MY_W1122921708,0.2351445186585344,0.17708381812258572,0.3549371361732483,0.3814137578010559,37.0,10.0,0.0,0.0,Tree cover
MY_W1255218617,0.3233700048535836,0.2714035221468324,0.3549371361732483,0.3814137578010559,37.0,10.0,0.0,0.0,Tree cover
MY_W1255218618,0.38555756564468413,0.27781678603192433,0.3549371361732483,0.3814137578010559,37.0,10.0,0.0,0.0,Tree cover
MY_W1255218619,0.4813829787234042,0.3901178964101205,0.3549371361732483,0.3814137578010559,37.0,10.0,0.0,0.0,Tree cover
MY_N8085760113,0.06620085575497239,0.03886224574169006,0.44291239976882935,0.48812955617904663,36.0,50.0,0.0,0.0,Built-up
MY_N8095997576,0.05202842081136832,0.01677777280658585,0.3549371361732483,0.3814137578010559,39.0,50.0,0.0,0.0,Built-up
MY_N8106032860,0.12968110053765158,0.09142053445850917,0.3549371361732483,0.3814137578010559,36.0,50.0,0.0,0.0,Built-up
MY_N7417373280,0.03475935828877007,0.004707756934888084,0.3549371361732483,0.3814137578010559,36.0,50.0,0.0,0.0,Built-up
MY_N8263445806,0.5380552494585249,0.43812488209771744,0.3549371361732483,0.3814137578010559,42.0,50.0,0.0,0.0,Built-up
MY_N8263445804,0.5673646152012397,0.42178262846748527,0.3549371361732483,0.3814137578010559,40.0,10.0,0.0,0.0,Tree cover
MY_N8263445805,0.5461104589712192,0.4773065050874586,0.3549371361732483,0.3814137578010559,42.0,50.0,0.0,0.0,Built-up
MY_N8263445803,0.509539428096272,0.37545981142446405,0.3549371361732483,0.3814137578010559,40.0,10.0,0.0,0.0,Tree cover
MY_N8099999650,0.3259952302329848,0.17969933143722527,0.35764628648757935,0.3842471241950989,33.0,50.0,0.0,0.0,Built-up
MY_N7923607620,0.1977621182863924,0.15051507058374666,0.33976197242736816,0.379568487405777,36.0,50.0,0.0,0.0,Built-up
MY_N11221657074,0.3562259461524123,0.28772780502574136,0.34010422229766846,0.3695736825466156,28.0,10.0,0.0,0.0,Tree cover
MY_N8066614434,0.3107493486375925,0.24967049519864437,0.3541257977485657,0.3822810649871826,,50.0,17.0,100.0,Built-up
MY_N8068563589,0.4310705251365811,0.37281568751482563,0.3541257977485657,0.3822810649871826,35.0,10.0,0.0,0.0,Tree cover
MY_N5380592531,0.3548092591773767,0.2560130136721019,0.4361283779144287,0.4741693139076233,38.0,50.0,0.0,0.0,Built-up
MY_N2419619291,0.15820611695055972,0.08842008904423083,0.44437116384506226,0.48122110962867737,33.0,10.0,0.0,0.0,Tree cover
MY_N9938117617,0.053840976829151045,0.02690988759763762,0.4638444185256958,0.5100935101509094,29.0,50.0,0.0,0.0,Built-up
MY_W1144244595,0.35429365363929716,0.2720946416144746,0.3509320616722107,0.3830954432487488,36.0,10.0,0.0,0.0,Tree cover
MY_N8221431663,0.5407232719118416,0.4683746997598079,0.3509320616722107,0.3830954432487488,38.0,10.0,0.0,0.0,Tree cover
MY_N11738300326,0.3832570832330043,0.2619644348967657,0.4505542516708374,0.49149858951568604,40.0,10.0,0.0,0.0,Tree cover
MY_W1259361634,0.4202227087486258,0.334267845589821,0.3438626229763031,0.3735417425632477,28.0,10.0,0.0,0.0,Tree cover
MY_N14031280271,0.24447084628038754,0.21621132621675418,0.23766885697841644,0.27109917998313904,40.0,10.0,0.0,0.0,Tree cover
MY_N12603668089,0.3848631481737746,0.28377501163356705,0.40094783902168274,0.5028489828109741,31.0,10.0,0.0,0.0,Tree cover
MY_N5230359448,0.5334885318992595,0.3854942450914015,0.33279216289520264,0.364793598651886,37.0,10.0,0.0,0.0,Tree cover
MY_N8513142479,0.23164369695554,0.056306306306306245,0.47006797790527344,0.5110383629798889,28.0,50.0,0.0,0.0,Built-up
MY_N13331200729,0.6979501262032005,0.5970495841320329,0.3650716543197632,0.3902129530906677,31.0,30.0,0.0,0.0,Grassland
MY_N12988846941,0.37726860254083494,0.3025812029146598,0.3650716543197632,0.3902129530906677,29.0,30.0,0.0,0.0,Grassland
MY_N11361040488,0.3340393307883087,0.14023016107185612,0.3650716543197632,0.3902129530906677,30.0,50.0,0.0,0.0,Built-up
MY_N4282405794,0.35074342356080823,0.307742214532872,0.3650716543197632,0.3902129530906677,31.0,10.0,0.0,0.0,Tree cover
MY_N1989261313,0.5727580372250425,0.3759578544061303,0.3650716543197632,0.3902129530906677,28.0,10.0,0.0,0.0,Tree cover
MY_N4688736584,0.37860802199175314,0.2777388460640037,0.3650716543197632,0.3902129530906677,31.0,10.0,0.0,0.0,Tree cover
MY_N10230275358,0.3057263643351268,0.2526822610607726,0.4607211649417877,0.4943999946117401,38.0,10.0,0.0,0.0,Tree cover
MY_N12531429458,0.34423536439665475,0.20417609545361037,0.39636820554733276,0.496471643447876,33.0,10.0,0.0,0.0,Tree cover
MY_N8659560397,0.388607925832001,0.3088447890655802,0.46443620324134827,0.5053524971008301,37.0,10.0,0.0,0.0,Tree cover
MY_W1261862989,0.30179271053190493,0.2321308625390177,0.3506440818309784,0.378393292427063,27.0,10.0,0.0,0.0,Tree cover
MY_N8148777715,0.2889429613425112,0.17007448171165615,0.4607211649417877,0.4943999946117401,34.0,50.0,0.0,0.0,Built-up
MY_N10224694924,0.2755308239092292,0.1996079130279808,0.4607211649417877,0.4943999946117401,36.0,50.0,0.0,0.0,Built-up
MY_N12717364277,0.36527359947963245,0.295863765964926,0.4535689353942871,0.49003180861473083,30.0,50.0,0.0,0.0,Built-up
MY_W1258156597,0.40446735074144013,0.3197786148051349,0.3310101628303528,0.3724370002746582,30.0,10.0,0.0,0.0,Tree cover
MY_N8088772324,0.32492324647721005,0.2003905045730141,0.4443853199481964,0.4733315706253052,36.0,50.0,0.0,0.0,Built-up
MY_N10230298029,0.24889703276749509,0.12683150183150182,0.4607211649417877,0.4943999946117401,36.0,50.0,0.0,0.0,Built-up
MY_N12926409708,0.4897125806356583,0.40993956886443583,0.3696499764919281,0.3922753632068634,31.0,10.0,0.0,0.0,Tree cover
MY_N8008855555,0.24116967116446658,0.1811741714844068,0.46443620324134827,0.5053524971008301,35.0,50.0,0.0,0.0,Built-up
MY_W1552737108,0.3139189559434711,0.2725257353328822,0.4535689353942871,0.49003180861473083,27.0,50.0,0.0,0.0,Built-up
MY_N12038575594,0.49213742109568814,0.44209768898670954,0.44156524538993835,0.4730364680290222,28.0,10.0,0.0,0.0,Tree cover
MY_N8490772188,0.3131578947368421,0.20301757947676832,0.4607211649417877,0.4943999946117401,31.0,50.0,0.0,0.0,Built-up
MY_N8201683420,0.08269371345029242,0.03996227164416204,0.4535689353942871,0.49003180861473083,26.0,50.0,0.0,0.0,Built-up
MY_N8202178174,0.35583596214511043,0.1865504460103458,0.4535689353942871,0.49003180861473083,29.0,50.0,0.0,0.0,Built-up
MY_N12927458268,0.3884870035968869,0.23372959903284307,0.4607211649417877,0.4943999946117401,35.0,50.0,0.0,0.0,Built-up
MY_N8009459244,0.31417364411254434,0.21009850520079906,0.4607211649417877,0.4943999946117401,34.0,50.0,0.0,0.0,Built-up
MY_N8487785684,0.3567514677103718,0.23684963420116892,0.4607211649417877,0.4943999946117401,36.0,10.0,0.0,0.0,Tree cover
MY_N8487785683,0.172242317816436,0.1265798690421806,0.4607211649417877,0.4943999946117401,36.0,10.0,0.0,0.0,Tree cover
MY_N8006989819,0.5000659427616828,0.3931532495319604,0.4607211649417877,0.4943999946117401,29.0,50.0,0.0,0.0,Built-up
MY_N8125185377,0.20848269876608427,0.18276254340797515,0.36110031604766846,0.3912894129753113,30.0,50.0,0.0,0.0,Built-up
MY_N8044656639,0.4759440118817229,0.42885423400129274,0.3966801166534424,0.49367499351501465,30.0,10.0,0.0,0.0,Tree cover
MY_N8148264450,0.2841254283581497,0.16410244406931898,0.3556196391582489,0.38492926955223083,28.0,50.0,0.0,0.0,Built-up
MY_N10317040484,0.15818513358698455,0.05649717514124292,0.36110031604766846,0.3912894129753113,32.0,50.0,0.0,0.0,Built-up
MY_N8044687304,0.42051280077003106,0.32485212656088636,0.3966801166534424,0.49367499351501465,30.0,10.0,0.0,0.0,Tree cover
MY_N8044671936,0.2956284349294156,0.22591374542192993,0.3966801166534424,0.49367499351501465,33.0,50.0,0.0,0.0,Built-up
MY_N8044156760,0.3195049185615224,0.1575091575091575,0.6990277171134949,0.7918702960014343,36.0,50.0,0.0,0.0,Built-up
MY_N10923563956,0.34044895231355904,0.2794645627410133,0.3556196391582489,0.38492926955223083,33.0,10.0,0.0,0.0,Tree cover
MY_N8143719855,0.20270270270270274,0.15527085364155413,0.3556196391582489,0.38492926955223083,30.0,10.0,0.0,0.0,Tree cover
MY_N5599579030,0.2589933328448971,0.052939629093778785,0.36110031604766846,0.3912894129753113,28.0,50.0,0.0,0.0,Built-up
MY_N8281177692,0.4917327949860379,0.39404485692188707,0.36110031604766846,0.3912894129753113,28.0,10.0,0.0,0.0,Tree cover
MY_N10672756622,0.3334363889050094,0.14439229952547755,0.6990277171134949,0.7918702960014343,35.0,50.0,0.0,0.0,Built-up
MY_N8044980541,0.4423218221895665,0.3233179372410838,0.6990277171134949,0.7918702960014343,33.0,10.0,0.0,0.0,Tree cover
MY_N403749609,0.18952317550137304,0.14742396027312227,0.3556196391582489,0.38492926955223083,29.0,50.0,0.0,0.0,Built-up
MY_N5453636981,0.5468689825155973,0.4943439755897893,0.36110031604766846,0.3912894129753113,26.0,10.0,0.0,0.0,Tree cover
MY_N4069889954,0.2692050556315956,0.2274080690784577,0.6990277171134949,0.7918702960014343,33.0,50.0,0.0,0.0,Built-up
MY_N4749127191,0.14480809348821283,0.11143670807709767,0.36110031604766846,0.3912894129753113,28.0,50.0,0.0,0.0,Built-up
MY_N8044342361,0.34527998010437744,0.23287038979566144,0.36110031604766846,0.3912894129753113,29.0,50.0,0.0,0.0,Built-up
MY_N12042056319,0.3344797177408443,0.25781910397295016,0.346345990896225,0.3732307255268097,40.0,10.0,0.0,0.0,Tree cover
MY_W972995057,0.2096605112490929,0.15375567131574527,0.346345990896225,0.3732307255268097,39.0,50.0,0.0,0.0,Built-up
MY_N5788369100,0.2014375721004526,0.1658277907603811,0.34646233916282654,0.3755083680152893,27.0,10.0,0.0,0.0,Tree cover
MY_N5788369099,0.35026269702276713,0.30980739989863154,0.34646233916282654,0.3755083680152893,27.0,10.0,0.0,0.0,Tree cover
MY_N8089011204,0.15760819837130569,0.11990077177508265,0.346345990896225,0.3732307255268097,37.0,50.0,0.0,0.0,Built-up
MY_W1230312032,0.06486143239443008,0.04205004371539197,0.3556196391582489,0.38492926955223083,28.0,10.0,0.0,0.0,Tree cover
MY_N4124017619,0.2040032137492577,0.13706237782121913,0.36110031604766846,0.3912894129753113,32.0,30.0,0.0,0.0,Grassland
MY_N4225703452,0.3643338255952167,0.24919917090635013,0.36110031604766846,0.3912894129753113,32.0,50.0,0.0,0.0,Built-up
MY_N4124017453,0.31524270105677954,0.2177579365079365,0.36110031604766846,0.3912894129753113,27.0,50.0,0.0,0.0,Built-up
MY_N4124017454,0.11532529712790154,0.026735481471148917,0.36110031604766846,0.3912894129753113,29.0,50.0,0.0,0.0,Built-up
MY_N4124069725,0.3003841502454293,0.2517726462670155,0.36110031604766846,0.3912894129753113,33.0,50.0,0.0,0.0,Built-up
MY_N4124069726,0.33709295979625253,0.20035557986870883,0.36110031604766846,0.3912894129753113,33.0,50.0,0.0,0.0,Built-up
MY_W1364627838,0.2798565751887865,0.21794871794871798,0.3460792601108551,0.37382158637046814,31.0,10.0,0.0,0.0,Tree cover
MY_N8385914978,0.48706849514386535,0.2797938587073223,0.36110031604766846,0.3912894129753113,29.0,50.0,0.0,0.0,Built-up
MY_N4124069727,0.4627077739616521,0.27190332326283984,0.36110031604766846,0.3912894129753113,33.0,50.0,0.0,0.0,Built-up
MY_N4124069728,0.37407254693020353,0.30255785627283793,0.36110031604766846,0.3912894129753113,39.0,50.0,0.0,0.0,Built-up
MY_N8141381598,0.20688624990663979,0.11238700219887612,0.3556196391582489,0.38492926955223083,27.0,50.0,0.0,0.0,Built-up
MY_N4124069729,0.23434870595761031,0.20197874362740867,0.36110031604766846,0.3912894129753113,33.0,50.0,0.0,0.0,Built-up
MY_N11358783333,0.4786668691163073,0.37891509089581665,0.36110031604766846,0.3912894129753113,34.0,50.0,0.0,0.0,Built-up
MY_N4124069730,0.04291287386215868,0.021101498206372672,0.36110031604766846,0.3912894129753113,34.0,50.0,0.0,0.0,Built-up
MY_N11975720519,0.3140374641019155,0.2601409255379928,0.3556196391582489,0.38492926955223083,31.0,50.0,0.0,0.0,Built-up
MY_W1258179518,0.4200873986254654,0.34189547711674034,0.33814555406570435,0.37715837359428406,31.0,30.0,0.0,0.0,Grassland
MY_W1286305455,0.5631095273818453,0.43454465849387036,0.34761831164360046,0.37712112069129944,30.0,10.0,0.0,0.0,Tree cover
MY_W1286305456,0.501951600312256,0.33362155930249304,0.34761831164360046,0.37712112069129944,30.0,10.0,0.0,0.0,Tree cover
MY_N8141531800,0.3603931561703676,0.277123903274128,0.3556196391582489,0.38492926955223083,28.0,50.0,0.0,0.0,Built-up
MY_W1286305457,0.30638868456752677,0.19465309748808657,0.34761831164360046,0.37712112069129944,32.0,10.0,0.0,0.0,Tree cover
MY_N5462691797,0.3837369560937192,0.3331917604586962,0.34761831164360046,0.37712112069129944,31.0,10.0,0.0,0.0,Tree cover
MY_N412048097,0.4006778460644692,0.2869033463563785,0.36110031604766846,0.3912894129753113,26.0,50.0,0.0,0.0,Built-up
MY_N412048098,0.5234732885543733,0.32411781616353497,0.36110031604766846,0.3912894129753113,33.0,30.0,0.0,0.0,Grassland
MY_N13886055362,0.09412567979153909,0.06907940642880404,,,28.0,50.0,0.0,0.0,Built-up
MY_N8082097597,0.336620844598454,0.2175175136432248,0.34295904636383057,0.37161481380462646,30.0,50.0,0.0,0.0,Built-up
MY_N11853239841,0.33039462636439965,0.2548689138576779,0.3556196391582489,0.38492926955223083,28.0,50.0,0.0,0.0,Built-up
MY_N11403863828,0.24005722891724302,0.1706733962013548,0.36110031604766846,0.3912894129753113,34.0,50.0,0.0,0.0,Built-up
MY_N8119252103,0.20008250825082505,0.1493539184426917,0.6990277171134949,0.7918702960014343,33.0,50.0,0.0,0.0,Built-up
MY_N8004289377,0.16412997813347777,0.09134200911367457,0.34646233916282654,0.3755083680152893,33.0,10.0,0.0,0.0,Tree cover
MY_N9498642399,0.04534852761128959,0.0283217704399754,0.34761831164360046,0.37712112069129944,34.0,50.0,0.0,0.0,Built-up
MY_N12133717335,0.358183672383138,0.2855655934590804,0.3556196391582489,0.38492926955223083,31.0,50.0,0.0,0.0,Built-up
MY_N8114405464,0.10491779256994092,0.07470119521912351,0.34761831164360046,0.37712112069129944,29.0,50.0,0.0,0.0,Built-up
MY_N8081694353,0.3875025404657557,0.34351582810827347,0.34295904636383057,0.37161481380462646,28.0,50.0,0.0,0.0,Built-up
MY_N12366513311,0.25651532535649896,0.12590961317502875,0.3556196391582489,0.38492926955223083,30.0,50.0,0.0,0.0,Built-up
MY_N12366513312,0.1900731930466606,0.13127427547057063,0.3556196391582489,0.38492926955223083,30.0,50.0,0.0,0.0,Built-up
MY_N1982558019,0.3717645416139429,0.2463349501335223,0.3556196391582489,0.38492926955223083,29.0,50.0,0.0,0.0,Built-up
MY_N13763999844,0.49430171914236043,0.43188686989291447,0.3556196391582489,0.38492926955223083,26.0,50.0,0.0,0.0,Built-up
MY_N13103629668,0.09711712159828474,0.06291392153205508,0.36110031604766846,0.3912894129753113,28.0,50.0,0.0,0.0,Built-up
MY_N13103629669,0.11998434135838715,0.08227336967494453,0.36110031604766846,0.3912894129753113,31.0,50.0,0.0,0.0,Built-up
MY_N13103629667,0.34275394697646705,0.19208478224871672,0.36110031604766846,0.3912894129753113,31.0,50.0,0.0,0.0,Built-up
MY_N13103629670,0.20367848028628782,0.14087285096188204,0.36110031604766846,0.3912894129753113,29.0,50.0,0.0,0.0,Built-up
MY_N8254911755,0.06304558680892336,0.025339783460032256,0.3556196391582489,0.38492926955223083,28.0,50.0,0.0,0.0,Built-up
MY_N13103629671,0.2385389192229781,0.19947063642892515,0.36110031604766846,0.3912894129753113,31.0,50.0,0.0,0.0,Built-up
MY_N5597298234,0.25275408670931065,0.2012740580103009,0.3556196391582489,0.38492926955223083,29.0,10.0,0.0,0.0,Tree cover
MY_W1262375280,0.29291224686595946,0.23361625724312415,0.3556196391582489,0.38492926955223083,29.0,10.0,0.0,0.0,Tree cover
MY_N8004208520,0.5136503700511983,0.42162441800310396,0.34761831164360046,0.37712112069129944,29.0,10.0,0.0,0.0,Tree cover
MY_N12384569108,0.35417271241420134,0.25522089174056967,0.3556196391582489,0.38492926955223083,26.0,10.0,0.0,0.0,Tree cover
MY_N8255238093,0.27702275911865326,0.21143033197257954,0.3556196391582489,0.38492926955223083,31.0,50.0,0.0,0.0,Built-up
MY_N8120556662,0.03449311422091772,0.004493540535480246,0.3556196391582489,0.38492926955223083,31.0,50.0,0.0,0.0,Built-up
MY_N8255238086,0.22406971057662387,0.11285554490252475,0.3556196391582489,0.38492926955223083,32.0,50.0,0.0,0.0,Built-up
MY_N8255238092,0.2369223129850458,0.1999631064379266,0.3556196391582489,0.38492926955223083,32.0,50.0,0.0,0.0,Built-up
MY_N7841645805,0.4126445951336258,0.33890283550763406,0.3562556207180023,0.3826949894428253,26.0,10.0,0.0,0.0,Tree cover
MY_N8081515935,0.3263639203419584,0.2383050304389619,0.34276852011680603,0.37068653106689453,31.0,10.0,0.0,0.0,Tree cover
MY_N8224457107,0.42458110235850405,0.09924883586553823,0.6153357028961182,0.7688602209091187,30.0,10.0,0.0,0.0,Tree cover
MY_W1259473617,0.5567572882355833,0.48014440433213007,0.3562792241573334,0.38039231300354004,32.0,10.0,0.0,0.0,Tree cover
MY_N6093033474,0.46404973048165543,0.3849830537933432,0.35789817571640015,0.38423970341682434,32.0,10.0,0.0,0.0,Tree cover
MY_N11548619078,0.128564365645781,0.09885999287495546,0.36209577322006226,0.38812804222106934,32.0,50.0,0.0,0.0,Built-up
MY_N8146281229,0.18428929010847328,0.1524024716406898,0.36209577322006226,0.38812804222106934,34.0,50.0,0.0,0.0,Built-up
