lon,lat,label,hand_m,slope_deg,tri,elevation_m,dist_water_m,dist_power_m,state,label_source,cell_id
103.553550475761,2.6800122690207258,0,2.462002993,1.5776246053763745,2.863618297600198,4.645343780517578,120.58737443721422,2603.101990682672,Pahang,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.40155320377959,2.641852876318195,0,11.458644867,10.275362402045262,12.515746011995592,44.811153411865234,1174.883855346069,18417.7458050769,Pahang,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
104.00290500199476,1.934129359475345,0,2.679618835,0.832155760146183,4.029668642752769,34.70083236694336,2424.291910384303,17560.016271026543,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.50192960580752,2.6607283584067747,0,2.031780243,0.7342174153646189,1.6038320192187645,15.121349334716797,671.778329419846,7626.798524018961,Pahang,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.28471257690752,2.745436681120594,0,13.955307007,20.98597036520285,28.440264163399117,194.19459533691406,2652.3692437500836,19123.381757880747,Pahang,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.91539890441221,1.8555682845435522,0,92.970970154,11.883998162241511,16.996423209693074,135.55934143066406,42.69997858751875,13607.358912824595,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.5830194450942,2.4401365360159084,0,1.090005755,3.170025894882482,5.460946201068497,16.561555862426758,341.63750313875687,18656.054669449648,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.99271449906625,2.02408839888587,0,25.501157761,17.196165946899914,23.011164832405928,55.94529342651367,2796.154345416303,20000.0,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.95668870951366,1.9336539849018988,0,24.26143074,8.363690564655103,11.311647330855132,50.509925842285156,2997.9082841953154,18413.450285818893,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.89278659299687,1.7849084660950898,0,6.801626682,5.813086669822102,8.589220609594431,30.214473724365234,676.6323480800507,6330.998643193235,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.62657904790463,2.37582756602089,0,4.077633858,4.428069713628824,5.718082763367577,19.54701042175293,231.37717285764376,10294.322137808587,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.32046591506767,2.5014112073741908,0,89.695404053,14.407810029549088,21.170972071705716,413.47998046875,416.1762003125545,20000.0,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.94715414514911,1.9346479505186958,0,33.921344757,6.878019138094173,12.407000624247422,45.074981689453125,1950.3785260215802,18873.52195469987,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.30820137665245,2.4879110911515636,0,2.028483868,5.205815952881452,7.138429873170111,337.05828857421875,1004.7707451789842,20000.0,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.55506321618722,2.122241235068537,0,78.01109314,10.940625933374571,17.905784138001295,248.23814392089844,1494.4471962532689,6864.417263517805,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.47907228239873,2.2286631864438364,0,7.6051507,1.0570670105653501,1.0649629751173757,21.06369400024414,161.98887638790504,3934.9396049108836,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.66405196180176,2.3814113821442766,0,0.0,3.372283080009943,5.038559986795163,8.866107940673828,770.1109162392036,10421.275625143171,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.361059766516,2.727032583727127,0,9.138412476,4.596785535477073,9.130273359145177,41.996978759765625,2309.4512961913,13720.978259076004,Pahang,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.30782534155962,2.6321199810422016,0,24.814697266,20.973053322544768,28.251616238428173,112.34965515136719,293.1809768801383,20000.0,Pahang,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.96436565569233,1.7789580555811249,0,3.746629953,4.9509078740027705,6.650857156511667,26.31184959411621,2409.4735857110186,4888.313192985542,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.45145308826397,2.7215895219771067,0,19.795408249,4.948234683903706,6.124105922548919,24.56361198425293,490.1016559731322,11434.022385837647,Pahang,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.6457407426203,2.377830491727493,0,3.518471479,1.689967055332111,4.044277260114803,27.74142074584961,1000.4566649903661,10049.460612964818,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
104.14424943391384,1.827236864825931,0,13.195781708,7.985175653735908,9.787240238176983,23.65064811706543,51.84346841923406,16183.240577929842,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.39637445387703,2.3118301601801763,0,0.623347282,0.3209112699213685,1.0040158247025188,33.59479904174805,2250.9423789367493,12538.006761447483,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.404263446633,2.206282459548156,0,3e-05,6.638908787997352,7.904002336248886,31.020856857299805,2716.733516676867,2274.456238214274,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
